path,filename,suffix,readable,row_count,column_count,matched_interest_columns,all_columns,sample,error
weather/output/lane_rescue_2022_repeat_pair_targeted_driver_summary_v1.csv,lane_rescue_2022_repeat_pair_targeted_driver_summary_v1.csv,.csv,True,8,8,driver_name,driver_name|total_lane_units|direct_driver_lane_candidates|same_unit_review|ambiguous_multi_driver|other_driver_closer|direct_lane_labels|promotion_ready,driver_name=Alexander Rossi || driver_name=Callum Ilott,
weather/output/lane_rescue_2022_repeat_pair_targeted_hits_v1.csv,lane_rescue_2022_repeat_pair_targeted_hits_v1.csv,.csv,True,4,15,driver_name,driver_name|source_path|source_class|source_native|unit_index|lane_raw|lane_normalized|nearest_driver_to_lane|target_distance_chars|classification|queue_terms|action_terms|drivers_in_unit|text|promotion_status,driver_name=Sage Karam || driver_name=Scott McLaughlin,
weather/output/lane_rescue_2022_repeat_pair_targeted_v1_qa.csv,lane_rescue_2022_repeat_pair_targeted_v1_qa.csv,.csv,True,9,3,,metric|value|status,,
weather/output/leaderboard_rescue_2022_repeat_pair_driver_summary_v1.csv,leaderboard_rescue_2022_repeat_pair_driver_summary_v1.csv,.csv,True,8,6,driver_name,driver_name|total_leaderboard_units|high_value_candidates|final_result_only_units|classes|promotion_ready,driver_name=Alexander Rossi || driver_name=Callum Ilott,
weather/output/leaderboard_rescue_2022_repeat_pair_targeted_hits_v1.csv,leaderboard_rescue_2022_repeat_pair_targeted_hits_v1.csv,.csv,True,976,15,driver_name,driver_name|source_path|source_class|source_native|unit_index|classification|drivers_in_unit|live_state_terms|rank_terms|cutoff_terms|temporal_terms|final_result_terms|speed_hits_mph|text|promotion_status,driver_name=Marco Andretti || driver_name=Takuma Sato,
weather/output/leaderboard_rescue_2022_repeat_pair_targeted_v1_qa.csv,leaderboard_rescue_2022_repeat_pair_targeted_v1_qa.csv,.csv,True,9,3,,metric|value|status,,
weather/output/official_indy500_day1_session_report_recovery_v1_qa.csv,official_indy500_day1_session_report_recovery_v1_qa.csv,.csv,True,14,3,,metric|value|status,,
weather/output/official_results_api_bundle_context_v1.csv,official_results_api_bundle_context_v1.csv,.csv,True,49,4,,term|hit_index|offset|context,,
weather/output/official_results_api_contract_recovery_v1_qa.csv,official_results_api_contract_recovery_v1_qa.csv,.csv,True,10,3,,metric|value|status,,
weather/output/performance_context_features.csv,performance_context_features.csv,.csv,True,136,118,driver_name|attempt_id,attempt_id|session_id|entry_key|attempt_key|car_number|driver_name|car_attempt_index|performance_time_utc|performance_time_semantic|performance_timing_source|timing_class|timing_basis|attempt_class|result_status|result_counted_at_session_end|four_lap_total_seconds|four_lap_average_speed_mph|prior_supported_attempt_count|most_recent_supported_attempt_time_utc|seconds_since_prior_supported_attempt|prior_supported_attempt_average_speed_mph|prior_supported_attempt_total_seconds|best_prior_supported_average_speed_mph|best_prior_supported_total_seconds|speed_change_vs_prior_supported_attempt_mph|speed_change_vs_best_prior_supported_mph|performance_alignment_usable|decision_state_usable|leaderboard_state_complete|queue_state_available|derivation_rule_version|forecast_selection_class|availability_lag_minutes|availability_policy_id|availability_policy_hash|selected_issue_time_utc|selected_issue_age_minutes|before_forecast_snapshot_id|after_forecast_snapshot_id|before_valid_time_utc|after_valid_time_utc|before_forecast_lead_hours|after_forecast_lead_hours|before_valid_offset_minutes|after_valid_offset_minutes|interpolation_weight_after|forecast_available_before_target|forecast_available_after_target|leakage_safe|forecast_DPT_2m|forecast_DPT_2m_before|forecast_DPT_2m_after|forecast_DPT_2m_interpolation_method|forecast_DSWRF_surface|forecast_DSWRF_surface_before|forecast_DSWRF_surface_after|forecast_DSWRF_surface_interpolation_method|forecast_GUST_surface|forecast_GUST_surface_before|forecast_GUST_surface_after|forecast_GUST_surface_interpolation_method|forecast_PRES_surface|forecast_PRES_surface_before|forecast_PRES_surface_after|forecast_PRES_surface_interpolation_method|forecast_TCDC_atmosphere|forecast_TCDC_atmosphere_before|forecast_TCDC_atmosphere_after|forecast_TCDC_atmosphere_interpolation_method|forecast_TMP_2m|forecast_TMP_2m_before|forecast_TMP_2m_after|forecast_TMP_2m_interpolation_method|forecast_UGRD_10m|forecast_UGRD_10m_before|forecast_UGRD_10m_after|forecast_UGRD_10m_interpolation_method|forecast_VGRD_10m|forecast_VGRD_10m_before|forecast_VGRD_10m_after|forecast_VGRD_10m_interpolation_method|forecast_cloud_cover_pct|forecast_cloud_cover_pct_before|forecast_cloud_cover_pct_after|forecast_cloud_cover_pct_interpolation_method|forecast_dewpoint_c|forecast_dewpoint_c_before|forecast_dewpoint_c_after|forecast_dewpoint_c_interpolation_method|forecast_gust_ms|forecast_gust_ms_before|forecast_gust_ms_after|forecast_gust_ms_interpolation_method|forecast_pressure_hpa|forecast_pressure_hpa_before|forecast_pressure_hpa_after|forecast_pressure_hpa_interpolation_method|forecast_relative_humidity_pct|forecast_relative_humidity_pct_before|forecast_relative_humidity_pct_after|forecast_relative_humidity_pct_interpolation_method|forecast_shortwave_radiation_wm2|forecast_shortwave_radiation_wm2_before|forecast_shortwave_radiation_wm2_after|forecast_shortwave_radiation_wm2_interpolation_method|forecast_temp_c|forecast_temp_c_before|forecast_temp_c_after|forecast_temp_c_interpolation_method|forecast_wind_direction_deg|forecast_wind_direction_deg_before|forecast_wind_direction_deg_after|forecast_wind_direction_deg_interpolation_method|forecast_wind_speed_10m_ms|forecast_wind_speed_10m_ms_before|forecast_wind_speed_10m_ms_after|forecast_wind_speed_10m_ms_interpolation_method|input_lineage_hash,driver_name=Graham Rahal; attempt_id=16cb7863-a6d0-5895-93e4-a76ac2c6c71f || driver_name=Dalton Kellett; attempt_id=a6295479-1996-5baa-b116-ab56a03c118d,
weather/output/performance_context_features_qa.csv,performance_context_features_qa.csv,.csv,True,15,3,,metric|value|status,,
weather/output/performance_grade_attempt_realized_environment.csv,performance_grade_attempt_realized_environment.csv,.csv,True,129,33,year|driver_name|attempt_id,attempt_id|session_id|year|entry_key|attempt_key|car_number|driver_name|car_attempt_index|mapped_capture_event_id|mapped_capture_time_utc|timing_class|timing_basis|calibration_status|calibration_reference|performance_alignment_usable|chronology_usable|queue_replay_usable|environment_time_semantic|max_interpolation_gap_minutes|ptsc_alignment_status|ptsc_before_utc|ptsc_after_utc|ptsc_gap_minutes|ptsc_ambient_c|ptsc_track_c|ptsc_humidity|ptsc_wind|ptsc_pressure|ptsc_sensor_1_f|ptsc_sensor_2_f|ptsc_sensor_3_f|ptsc_sensor_4_f|ptsc_sensor_avg_f,year=2020; driver_name=Graham Rahal; attempt_id=16cb7863-a6d0-5895-93e4-a76ac2c6c71f || year=2020; driver_name=Dalton Kellett; attempt_id=a6295479-1996-5baa-b116-ab56a03c118d,
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,performance_grade_attempt_realized_environment_2024_supported.csv,.csv,True,7,30,year|driver_name|attempt_id,attempt_id|session_id|year|car_number|driver_name|car_attempt_index|mapped_capture_event_id|mapped_capture_time_utc|timing_class|timing_basis|mapping_support|environment_time_semantic|performance_alignment_usable|chronology_usable|queue_replay_usable|max_interpolation_gap_minutes|ptsc_alignment_status|ptsc_before_utc|ptsc_after_utc|ptsc_gap_minutes|ptsc_ambient_c|ptsc_track_c|ptsc_humidity|ptsc_wind|ptsc_pressure|ptsc_sensor_1_f|ptsc_sensor_2_f|ptsc_sensor_3_f|ptsc_sensor_4_f|ptsc_sensor_avg_f,year=2024; driver_name=Scott McLaughlin; attempt_id=4440ce15-ba43-554c-842f-0116f2faf94b || year=2024; driver_name=Kyffin Simpson; attempt_id=eedcdd73-d218-5ab6-a4d2-c18478503d31,
weather/output/performance_grade_attempt_realized_environment_2024_supported_qa.csv,performance_grade_attempt_realized_environment_2024_supported_qa.csv,.csv,True,5,2,,metric|value,,
weather/output/performance_grade_attempt_realized_environment_qa.csv,performance_grade_attempt_realized_environment_qa.csv,.csv,True,3,5,year,year|timing_rows|environment_aligned_rows|track_c_nonnull_rows|environment_coverage_pct,year=2020 || year=2021,
weather/output/performance_grade_attempt_timing.csv,performance_grade_attempt_timing.csv,.csv,True,129,17,driver_name|attempt_id,attempt_id|session_id|entry_key|attempt_key|car_number|driver_name|car_attempt_index|mapped_capture_event_id|mapped_capture_time_utc|timing_class|timing_basis|calibration_status|calibration_reference|performance_alignment_usable|chronology_usable|queue_replay_usable|time_semantic_note,driver_name=Graham Rahal; attempt_id=16cb7863-a6d0-5895-93e4-a76ac2c6c71f || driver_name=Dalton Kellett; attempt_id=a6295479-1996-5baa-b116-ab56a03c118d,
weather/output/performance_grade_attempt_timing_2024_supported.csv,performance_grade_attempt_timing_2024_supported.csv,.csv,True,7,16,driver_name|attempt_id,attempt_id|session_id|entry_key|attempt_key|car_number|driver_name|car_attempt_index|mapped_capture_event_id|mapped_capture_time_utc|timing_class|timing_basis|mapping_support|performance_alignment_usable|chronology_usable|queue_replay_usable|time_semantic_note,driver_name=Scott McLaughlin; attempt_id=4440ce15-ba43-554c-842f-0116f2faf94b || driver_name=Kyffin Simpson; attempt_id=eedcdd73-d218-5ab6-a4d2-c18478503d31,
weather/output/performance_grade_attempt_timing_2024_supported_qa.csv,performance_grade_attempt_timing_2024_supported_qa.csv,.csv,True,5,2,,metric|value,,
weather/output/performance_grade_attempt_timing_qa.csv,performance_grade_attempt_timing_qa.csv,.csv,True,3,4,,session_id|canonical_attempts|performance_grade_timed_attempts|coverage_pct,,
weather/output/performance_grade_hrrr_forecast_alignment.csv,performance_grade_hrrr_forecast_alignment.csv,.csv,True,136,99,driver_name|attempt_id,attempt_id|session_id|car_number|driver_name|car_attempt_index|performance_time_utc|performance_timing_source|timing_class|timing_basis|forecast_selection_class|availability_lag_minutes|availability_policy_id|availability_policy_hash|selected_issue_time_utc|selected_issue_age_minutes|before_forecast_snapshot_id|after_forecast_snapshot_id|before_valid_time_utc|after_valid_time_utc|before_forecast_lead_hours|after_forecast_lead_hours|before_valid_offset_minutes|after_valid_offset_minutes|interpolation_weight_after|forecast_available_before_target|forecast_available_after_target|leakage_safe|performance_alignment_usable|decision_state_usable|chronology_usable|semantic_note|forecast_DPT_2m|forecast_DPT_2m_before|forecast_DPT_2m_after|forecast_DPT_2m_interpolation_method|forecast_DSWRF_surface|forecast_DSWRF_surface_before|forecast_DSWRF_surface_after|forecast_DSWRF_surface_interpolation_method|forecast_GUST_surface|forecast_GUST_surface_before|forecast_GUST_surface_after|forecast_GUST_surface_interpolation_method|forecast_PRES_surface|forecast_PRES_surface_before|forecast_PRES_surface_after|forecast_PRES_surface_interpolation_method|forecast_TCDC_atmosphere|forecast_TCDC_atmosphere_before|forecast_TCDC_atmosphere_after|forecast_TCDC_atmosphere_interpolation_method|forecast_TMP_2m|forecast_TMP_2m_before|forecast_TMP_2m_after|forecast_TMP_2m_interpolation_method|forecast_UGRD_10m|forecast_UGRD_10m_before|forecast_UGRD_10m_after|forecast_UGRD_10m_interpolation_method|forecast_VGRD_10m|forecast_VGRD_10m_before|forecast_VGRD_10m_after|forecast_VGRD_10m_interpolation_method|forecast_cloud_cover_pct|forecast_cloud_cover_pct_before|forecast_cloud_cover_pct_after|forecast_cloud_cover_pct_interpolation_method|forecast_dewpoint_c|forecast_dewpoint_c_before|forecast_dewpoint_c_after|forecast_dewpoint_c_interpolation_method|forecast_gust_ms|forecast_gust_ms_before|forecast_gust_ms_after|forecast_gust_ms_interpolation_method|forecast_pressure_hpa|forecast_pressure_hpa_before|forecast_pressure_hpa_after|forecast_pressure_hpa_interpolation_method|forecast_relative_humidity_pct|forecast_relative_humidity_pct_before|forecast_relative_humidity_pct_after|forecast_relative_humidity_pct_interpolation_method|forecast_shortwave_radiation_wm2|forecast_shortwave_radiation_wm2_before|forecast_shortwave_radiation_wm2_after|forecast_shortwave_radiation_wm2_interpolation_method|forecast_temp_c|forecast_temp_c_before|forecast_temp_c_after|forecast_temp_c_interpolation_method|forecast_wind_direction_deg|forecast_wind_direction_deg_before|forecast_wind_direction_deg_after|forecast_wind_direction_deg_interpolation_method|forecast_wind_speed_10m_ms|forecast_wind_speed_10m_ms_before|forecast_wind_speed_10m_ms_after|forecast_wind_speed_10m_ms_interpolation_method,driver_name=Graham Rahal; attempt_id=16cb7863-a6d0-5895-93e4-a76ac2c6c71f || driver_name=Dalton Kellett; attempt_id=a6295479-1996-5baa-b116-ab56a03c118d,
weather/output/performance_grade_hrrr_forecast_alignment_qa.csv,performance_grade_hrrr_forecast_alignment_qa.csv,.csv,True,23,3,,metric|value|status,,
weather/output/pit_service_rescue_2022_repeat_pair_driver_summary_v1.csv,pit_service_rescue_2022_repeat_pair_driver_summary_v1.csv,.csv,True,8,6,driver_name,driver_name|service_related_units|priority_candidates|classes|service_between_attempts_known|promotion_ready,driver_name=Alexander Rossi || driver_name=Callum Ilott,
weather/output/pit_service_rescue_2022_repeat_pair_targeted_hits_v1.csv,pit_service_rescue_2022_repeat_pair_targeted_hits_v1.csv,.csv,True,12,22,driver_name,driver_name|source_path|source_class|unit_index|classification|pit_terms|refuel_terms|cooling_terms|tire_terms|adjustment_terms|repair_terms|run_context_terms|drivers_in_unit|service_between_attempts|refuel_confirmed|cooling_confirmed|tire_service_confirmed|adjustment_confirmed|repair_confirmed|exact_service_time|promotion_status|text,driver_name=Marco Andretti || driver_name=Takuma Sato,
weather/output/pit_service_rescue_2022_repeat_pair_targeted_v1_qa.csv,pit_service_rescue_2022_repeat_pair_targeted_v1_qa.csv,.csv,True,9,3,,metric|value|status,,
weather/output/ptsc_attempt_realized_environment_alignment.csv,ptsc_attempt_realized_environment_alignment.csv,.csv,True,9,28,driver_name|attempt_id,attempt_id|session_id|car_number|driver_name|car_attempt_index|result_status|event_time_quality|value_classification|anchor_event_type|alignment_class|alignment_reason|target_time_lower_utc|target_time_upper_utc|target_time_midpoint_utc|ptsc_interp_status|ptsc_before_utc|ptsc_after_utc|ptsc_gap_minutes|ptsc_ambient_c|ptsc_track_c|ptsc_humidity|ptsc_wind|ptsc_pressure|ptsc_sensor_1_f|ptsc_sensor_2_f|ptsc_sensor_3_f|ptsc_sensor_4_f|ptsc_sensor_avg_f,driver_name=Rinus VeeKay; attempt_id=135b66b6-87b3-5cb3-ba14-d2d21ed2fa92 || driver_name=Graham Rahal; attempt_id=19787a8d-5899-5b3e-a353-06c8f6496121,
weather/output/ptsc_attempt_realized_environment_alignment_qa.csv,ptsc_attempt_realized_environment_alignment_qa.csv,.csv,True,6,3,,check|category|value,,
weather/output/queue_rescue_2022_repeat_pair_driver_summary_v1.csv,queue_rescue_2022_repeat_pair_driver_summary_v1.csv,.csv,True,8,8,driver_name,driver_name|total_queue_order_units|direct_queue_position_candidates|direct_queue_membership_candidates|source_native_ordering_candidates|other_driver_contamination|queue_wait_known|promotion_ready,driver_name=Alexander Rossi || driver_name=Callum Ilott,
weather/output/queue_rescue_2022_repeat_pair_targeted_hits_v1.csv,queue_rescue_2022_repeat_pair_targeted_hits_v1.csv,.csv,True,14,19,driver_name,driver_name|source_path|source_class|source_native|unit_index|evidence_family|classification|nearest_driver|target_distance_chars|queue_terms|position_terms|ordering_terms|restart_terms|action_terms|drivers_in_unit|queue_wait_seconds|exact_timestamp|text|promotion_status,driver_name=Takuma Sato || driver_name=Takuma Sato,
weather/output/queue_rescue_2022_repeat_pair_targeted_v1_qa.csv,queue_rescue_2022_repeat_pair_targeted_v1_qa.csv,.csv,True,11,3,,metric|value|status,,
weather/output/repeat_attempt_delta_baseline_aggregate_metrics_v1.csv,repeat_attempt_delta_baseline_aggregate_metrics_v1.csv,.csv,True,5,14,model_name,model_name|prediction_rows|pooled_mae_mph|pooled_rmse_mph|pooled_r2|pooled_mean_error_pred_minus_actual_mph|pooled_gain_loss_sign_accuracy|mean_fold_mae_mph|worst_fold_mae_mph|best_fold_mae_mph|mae_improvement_vs_zero_mph|mae_relative_improvement_vs_zero_pct|mae_rank|model_policy_hash,model_name=ZERO_DELTA_BASELINE || model_name=TRAIN_MEAN_DELTA,
weather/output/repeat_attempt_delta_baseline_fold_metrics_v1.csv,repeat_attempt_delta_baseline_fold_metrics_v1.csv,.csv,True,15,16,model_name,fold_id|test_year|train_years|model_name|train_rows|test_rows|mae_mph|rmse_mph|r2|mean_error_pred_minus_actual_mph|median_absolute_error_mph|max_absolute_error_mph|gain_loss_sign_accuracy|actual_gain_rate|predicted_gain_rate|model_policy_hash,model_name=ZERO_DELTA_BASELINE || model_name=TRAIN_MEAN_DELTA,
weather/output/repeat_attempt_delta_baseline_predictions_v1.csv,repeat_attempt_delta_baseline_predictions_v1.csv,.csv,True,195,14,driver_name|model_name,fold_id|test_year|model_name|current_attempt_id|baseline_attempt_id|car_number|driver_name|actual_delta_mph|predicted_delta_mph|residual_pred_minus_actual_mph|absolute_error_mph|actual_gain|predicted_gain|model_policy_hash,driver_name=Jack Harvey; model_name=ZERO_DELTA_BASELINE || driver_name=Scott Dixon; model_name=ZERO_DELTA_BASELINE,
weather/output/repeat_attempt_delta_baseline_qa_v1.csv,repeat_attempt_delta_baseline_qa_v1.csv,.csv,True,15,3,,metric|value|status,,
weather/output/repeat_attempt_delta_model_coefficients_v1.csv,repeat_attempt_delta_model_coefficients_v1.csv,.csv,True,99,6,model_name,fold_id|test_year|model_name|feature_name|standardized_coefficient|model_policy_hash,model_name=RIDGE || model_name=RIDGE,
weather/output/repeat_delta_outlier_error_contribution_v1.csv,repeat_delta_outlier_error_contribution_v1.csv,.csv,True,6,7,,top_k|top_k_abs_error_share_pct|top_k_squared_error_share_pct|remaining_rows|remaining_zero_mae_mph|remaining_zero_rmse_mph|diagnostic_policy_hash,,
weather/output/repeat_delta_regime_diagnosis_qa_v1.csv,repeat_delta_regime_diagnosis_qa_v1.csv,.csv,True,31,3,,metric|value|status,,
weather/output/repeat_delta_regime_feature_correlations_v1.csv,repeat_delta_regime_feature_correlations_v1.csv,.csv,True,34,6,,scope|feature_name|rows|pearson_corr_feature_vs_delta|spearman_corr_feature_vs_delta|diagnostic_policy_hash,,
weather/output/repeat_delta_regime_row_diagnostics_v1.csv,repeat_delta_regime_row_diagnostics_v1.csv,.csv,True,39,52,year|driver_name,current_attempt_id|baseline_attempt_id|session_id|year|car_number|driver_name|current_performance_time_utc|baseline_performance_time_utc|seconds_since_baseline_attempt|prior_supported_attempt_count|prior_complete_attempt_count|baseline_is_immediately_previous_supported_attempt|baseline_speed_mph|current_speed_mph|target_speed_delta_vs_best_prior_mph|current_forecast_wind_direction_sin|current_forecast_wind_direction_cos|baseline_forecast_wind_direction_sin|baseline_forecast_wind_direction_cos|delta_forecast_wind_direction_sin|delta_forecast_wind_direction_cos|derivation_rule_version|current_temp_c|baseline_temp_c|delta_temp_c|current_relative_humidity_pct|baseline_relative_humidity_pct|delta_relative_humidity_pct|current_wind_speed_10m_ms|baseline_wind_speed_10m_ms|delta_wind_speed_10m_ms|current_pressure_hpa|baseline_pressure_hpa|delta_pressure_hpa|current_cloud_cover_pct|baseline_cloud_cover_pct|delta_cloud_cover_pct|current_shortwave_radiation_wm2|baseline_shortwave_radiation_wm2|delta_shortwave_radiation_wm2|input_lineage_hash|baseline_speed_year_centered_mph|target_year_centered_mph|baseline_below_year_median|abs_delta_mph|positive_gain|gain_ge_0_5_mph|gain_ge_1_0_mph|diagnostic_large_gain|diagnostic_normal_regime|regime_label|diagnostic_policy_hash,year=2020; driver_name=Jack Harvey || year=2020; driver_name=Scott Dixon,
weather/output/repeat_delta_regime_summary_v1.csv,repeat_delta_regime_summary_v1.csv,.csv,True,8,13,,group_type|group_value|rows|mean_delta_mph|median_delta_mph|std_delta_mph|zero_mae_mph|zero_rmse_mph|gain_rate|mean_baseline_speed_mph|median_baseline_speed_mph|mean_seconds_since_baseline|diagnostic_policy_hash,,
weather/output/repeat_delta_regime_threshold_audit_v1.csv,repeat_delta_regime_threshold_audit_v1.csv,.csv,True,7,14,,threshold_name|threshold_mph|large_gain_rows|large_gain_pct|normal_rows|overall_zero_mae_mph|normal_zero_mae_mph|overall_zero_rmse_mph|normal_zero_rmse_mph|large_gain_share_of_total_abs_error_pct|large_gain_share_of_total_squared_error_pct|large_gain_mean_delta_mph|normal_mean_delta_mph|diagnostic_policy_hash,,
weather/output/repeat_performance_distribution_bootstrap_v1.csv,repeat_performance_distribution_bootstrap_v1.csv,.csv,True,2,13,,distribution_scope|rows|bootstrap_reps|mean_estimate_mph|mean_bootstrap_q025_mph|mean_bootstrap_q975_mph|median_estimate_mph|median_bootstrap_q025_mph|median_bootstrap_q975_mph|mae_zero_estimate_mph|mae_zero_bootstrap_q025_mph|mae_zero_bootstrap_q975_mph|uncertainty_policy_hash,,
weather/output/repeat_performance_empirical_distributions_v1.csv,repeat_performance_empirical_distributions_v1.csv,.csv,True,10,19,,distribution_scope|rows|mean_delta_mph|median_delta_mph|std_delta_mph|min_delta_mph|q05_delta_mph|q10_delta_mph|q25_delta_mph|q50_delta_mph|q75_delta_mph|q90_delta_mph|q95_delta_mph|max_delta_mph|prob_delta_gt_0|prob_delta_lt_0|mae_vs_zero_mph|rmse_vs_zero_mph|uncertainty_policy_hash,,
weather/output/repeat_performance_recovery_probability_v1.csv,repeat_performance_recovery_probability_v1.csv,.csv,True,3,15,,eligibility_group|successes|trials|observed_rate|prior_alpha|prior_beta|posterior_alpha|posterior_beta|posterior_mean_probability|posterior_median_probability|posterior_q025_probability|posterior_q05_probability|posterior_q95_probability|posterior_q975_probability|uncertainty_policy_hash,,
weather/output/repeat_performance_uncertainty_rows_v1.csv,repeat_performance_uncertainty_rows_v1.csv,.csv,True,39,11,year|driver_name,current_attempt_id|baseline_attempt_id|year|car_number|driver_name|baseline_speed_mph|target_speed_delta_vs_best_prior_mph|diagnostic_recovery_like|baseline_below_year_median|diagnostic_branch|uncertainty_policy_hash,year=2020; driver_name=Jack Harvey || year=2020; driver_name=Scott Dixon,
weather/output/repeat_performance_uncertainty_v1_qa.csv,repeat_performance_uncertainty_v1_qa.csv,.csv,True,19,3,,metric|value|status,,
weather/output/target_aware_loyo_recovery_posterior_v1.csv,target_aware_loyo_recovery_posterior_v1.csv,.csv,True,6,10,,holdout_year|baseline_group|train_rows|train_recovery_events|posterior_alpha|posterior_beta|posterior_mean_recovery_probability|holdout_rows|holdout_recovery_events|policy_hash,,
